Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TCmp,TAtt,TCmp%,TotDist,PrgDist,SCmp,SAtt,SCmp%,MCmp,MAtt,MCmp%,LCmp,LAtt,LCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
1591,Orel Mangala,be BEL,MF,Stuttgart,Bundesliga,22,1998,23.4,847,1012,83.7,13120,3892,453,509,89.0,301,349,86.2,56,84,66.7,3,1.5,1.4,+1.5,19,72,9,0,116,Matches,a572e291
1592,Thomas Mangani,fr FRA,MF,Angers,Ligue 1,33,1987,29.9,1700,2122,80.1,31536,11198,749,833,89.9,694,808,85.9,224,397,56.4,3,3.7,3.3,-0.7,43,204,23,6,265,Matches,c801616a
1593,Vito Mannone,it ITA,GK,Monaco,Ligue 1,32,1988,9.0,205,287,71.4,6024,4339,23,23,100.0,106,106,100.0,76,158,48.1,0,0.0,0.0,0.0,0,1,0,0,1,Matches,c4173f1a
1594,Kostas Manolas,gr GRE,DF,Napoli,Serie A,29,1991,25.5,1442,1555,92.7,28283,9379,470,505,93.1,792,813,97.4,167,211,79.1,0,0.3,0.3,-0.3,5,47,5,0,73,Matches,c707411f
1595,Javier Manquillo,es ESP,DF,Newcastle United,Premier League,26,1994,9.2,284,398,71.4,4076,1741,172,189,91.0,81,124,65.3,16,43,37.2,0,0.3,0.2,-0.3,5,12,4,3,20,Matches,758dd7f0
1596,Juan Manuel Ramos,uy URU,DF,Spezia,Serie A,23,1996,3.3,126,166,75.9,2042,715,58,65,89.2,54,66,81.8,11,20,55.0,0,0.3,0.3,-0.3,4,5,3,1,11,Matches,36d7971a
1597,Myziane Maolida,km COM,FWMF,Nice,Ligue 1,21,1999,12.0,266,365,72.9,3336,769,184,216,85.2,54,75,72.0,11,25,44.0,1,1.9,1.9,-0.9,15,15,13,5,20,Matches,706a60e1
1598,Faitout Maouassa,fr FRA,DF,Rennes,Ligue 1,22,1998,13.0,640,813,78.7,10524,3238,354,404,87.6,230,285,80.7,51,96,53.1,1,0.9,1.2,+0.1,10,44,15,9,58,Matches,e54a9890
1599,Sekou Mara,fr FRA,FWMF,Bordeaux,Ligue 1,18,2002,2.5,37,66,56.1,465,136,21,33,63.6,12,18,66.7,1,2,50.0,2,0.4,0.0,+1.6,2,1,1,0,3,Matches,3544641e
1600,Fernando Marçal,br BRA,DFMF,Wolves,Premier League,31,1989,6.9,304,379,80.2,4974,1846,148,159,93.1,119,146,81.5,23,43,53.5,0,0.1,0.1,-0.1,4,22,1,1,23,Matches,9ae9eaea
1601,Fernando Marçal,br BRA,DF,Lyon,Ligue 1,31,1989,0.9,61,74,82.4,1392,518,18,20,90.0,28,35,80.0,15,19,78.9,0,0.0,0.1,0.0,0,16,1,1,18,Matches,9ae9eaea
1602,Marcelo,br BRA,DFMF,Real Madrid,La Liga,32,1988,11.7,699,876,79.8,10748,3399,396,442,89.6,227,277,81.9,49,97,50.5,2,1.5,2.4,+0.5,16,74,28,9,96,Matches,603116a7
1603,Marcelo,br BRA,DF,Lyon,Ligue 1,33,1987,32.3,1828,2080,87.9,35898,13392,613,661,92.7,988,1052,93.9,203,325,62.5,0,0.5,0.7,-0.5,8,125,7,1,146,Matches,e3d0b0c4
1604,Solly March,eng ENG,DFMF,Brighton,Premier League,26,1994,18.6,676,979,69.1,11623,3652,326,376,86.7,258,358,72.1,72,165,43.6,1,1.5,2.5,-0.5,27,41,34,9,79,Matches,bb5fbd2b
1605,Federico Marchetti,it ITA,GK,Genoa,Serie A,37,1983,3.7,114,137,83.2,2393,1560,48,48,100.0,45,46,97.8,21,43,48.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches,f794b426
1606,Riccardo Marchizza,it ITA,DF,Spezia,Serie A,22,1998,17.3,761,969,78.5,14119,3434,317,340,93.2,336,398,84.4,91,174,52.3,2,1.6,1.3,+0.4,15,35,11,8,45,Matches,91d0fabf
1607,Gian Marco Ferrari,it ITA,DF,Sassuolo,Serie A,28,1992,33.5,2495,2732,91.3,43350,16999,1011,1074,94.1,1268,1335,95.0,168,240,70.0,4,1.2,1.0,+2.8,15,229,11,0,187,Matches,8650af85
1608,Iván Marcone,ar ARG,MF,Elche,La Liga,30,1990,29.4,1319,1521,86.7,24002,7587,546,605,90.2,581,636,91.4,153,204,75.0,0,0.6,0.5,-0.6,10,108,5,1,104,Matches,b14f755d
1609,Óscar de Marcos,es ESP,DFMF,Athletic Club,La Liga,31,1989,16.9,572,773,74.0,8553,2860,328,388,84.5,191,259,73.7,35,66,53.0,2,1.7,1.8,+0.3,12,37,14,5,49,Matches,9f323c71
1610,Dario Maresic,at AUT,DF,Reims,Ligue 1,20,1999,5.7,287,348,82.5,6230,2402,83,99,83.8,145,156,92.9,57,86,66.3,0,0.0,0.1,0.0,1,34,0,0,39,Matches,5d93ccee
1611,José Mari,es ESP,MF,Cádiz,La Liga,32,1987,16.1,321,471,68.2,6494,2048,119,158,75.3,125,163,76.7,62,114,54.4,0,0.5,0.3,-0.5,8,38,1,0,38,Matches,6f4c734d
1612,Pablo Marí,es ESP,DF,Arsenal,Premier League,26,1993,10.0,552,630,87.6,9934,3287,221,235,94.0,281,302,93.0,44,83,53.0,0,0.3,0.3,-0.3,2,13,0,0,21,Matches,aa54ec6f
1613,José María Giménez,uy URU,DF,Atlético Madrid,La Liga,25,1995,19.6,974,1128,86.3,19119,6871,348,378,92.1,481,518,92.9,127,197,64.5,0,0.2,0.3,-0.2,4,39,2,0,59,Matches,f0da930c
1614,Mariano,do DOM,FW,Real Madrid,La Liga,26,1993,5.7,75,107,70.1,1034,160,44,58,75.9,18,24,75.0,4,6,66.7,0,0.1,0.2,-0.1,2,4,2,0,8,Matches,5c4dc0ff
1615,Jordan Marié,fr FRA,MF,Dijon,Ligue 1,28,1991,15.9,635,773,82.1,11264,2954,303,347,87.3,243,287,84.7,78,106,73.6,0,0.8,0.6,-0.8,7,63,6,0,70,Matches,0d2158d5
1616,Adrián Marín,es ESP,DFMF,Alavés,La Liga,23,1997,1.0,38,55,69.1,574,293,21,24,87.5,15,19,78.9,2,8,25.0,0,0.0,0.1,0.0,1,2,1,1,6,Matches,b7f2edff
1617,Adrián Marín,es ESP,DFMF,Granada,La Liga,23,1997,3.0,85,130,65.4,1490,896,36,46,78.3,39,55,70.9,7,19,36.8,1,0.3,0.1,+0.7,1,10,1,1,17,Matches,b7f2edff
1618,Răzvan Marin,ro ROU,MF,Cagliari,Serie A,24,1996,32.9,1389,1698,81.8,24360,7322,632,697,90.7,547,616,88.8,163,297,54.9,6,4.7,4.8,+1.3,69,142,30,5,159,Matches,7fac99d4
1619,Guillermo Maripán,cl CHI,DF,Monaco,Ligue 1,26,1994,23.2,1501,1670,89.9,31388,10911,343,371,92.5,971,1023,94.9,179,246,72.8,1,0.5,0.5,+0.5,3,53,6,1,83,Matches,d9764034
1620,Marlon,br BRA,DF,Sassuolo,Serie A,24,1995,19.4,1545,1627,95.0,26683,9056,626,653,95.9,784,806,97.3,102,120,85.0,0,0.1,0.3,-0.1,1,101,1,0,79,Matches,cdf65d12
1621,Omar Marmoush,eg EGY,FW,Wolfsburg,Bundesliga,21,1999,0.0,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0e0102eb
1622,Marquinhos,br BRA,DF,Paris S-G,Ligue 1,26,1994,23.6,1612,1739,92.7,29531,11111,646,672,96.1,779,818,95.2,152,196,77.6,1,0.2,0.8,+0.8,3,144,12,1,117,Matches,d5f2f82b
1623,Luca Marrone,it ITA,DF,Crotone,Serie A,30,1990,17.6,891,1018,87.5,17532,6431,276,295,93.6,524,564,92.9,86,146,58.9,0,0.0,0.1,0.0,0,20,1,0,33,Matches,ea468ea8
1624,Roger Martí,es ESP,FW,Levante,La Liga,29,1991,24.4,357,519,68.8,4948,1049,231,292,79.1,86,129,66.7,20,36,55.6,4,2.8,2.4,+1.2,18,26,13,0,44,Matches,0ae4e09a
1625,Anthony Martial,fr FRA,FW,Manchester United,Premier League,24,1995,16.4,409,492,83.1,5013,959,261,296,88.2,101,122,82.8,10,12,83.3,3,2.0,1.8,+1.0,17,25,15,0,46,Matches,8b788c01
1626,Aarón Martín,es ESP,DF,Celta Vigo,La Liga,23,1997,17.1,675,866,77.9,10129,3019,373,407,91.6,245,319,76.8,35,93,37.6,3,0.8,1.0,+2.2,6,29,7,3,42,Matches,2f3e911a
1627,Aarón Martín,es ESP,DFFW,Mainz 05,Bundesliga,23,1997,2.9,120,173,69.4,2057,856,61,73,83.6,46,70,65.7,12,25,48.0,0,0.3,0.5,-0.3,3,6,3,3,9,Matches,2f3e911a
1628,Álex Martín,es ESP,DF,Cádiz,La Liga,22,1998,1.1,31,41,75.6,685,299,11,11,100.0,13,14,92.9,7,13,53.8,0,0.0,0.0,0.0,0,2,0,0,3,Matches,80153344
1629,Jonas Martin,fr FRA,MF,Rennes,Ligue 1,30,1990,5.4,340,383,88.8,5079,1305,183,197,92.9,132,143,92.3,15,21,71.4,0,0.1,0.2,-0.1,3,29,3,1,26,Matches,468fdbad
1630,Gabriel Martinelli,br BRA,FW,Arsenal,Premier League,19,2001,6.5,121,159,76.1,1597,346,84,102,82.4,32,41,78.0,2,7,28.6,1,1.8,1.5,-0.8,9,3,6,3,8,Matches,48a5a5d6
1631,Emiliano Martínez,ar ARG,GK,Aston Villa,Premier League,27,1992,38.0,881,1320,66.7,26962,20300,132,134,98.5,424,431,98.4,324,745,43.5,0,0.1,0.0,-0.1,2,26,1,0,0,Matches,7956236f
1632,Iñigo Martínez,es ESP,DF,Athletic Club,La Liga,29,1991,28.0,1208,1472,82.1,25726,9659,350,384,91.1,624,694,89.9,216,342,63.2,0,0.5,1.0,-0.5,6,117,5,0,125,Matches,3fc45c73
1633,Javi Martínez,es ESP,MFFW,Osasuna,La Liga,20,1999,5.1,104,157,66.2,1565,319,61,83,73.5,30,46,65.2,8,14,57.1,1,0.4,0.4,+0.6,6,9,5,1,11,Matches,3672b352
1634,Javi Martínez,es ESP,DFMF,Bayern Munich,Bundesliga,31,1988,5.2,347,390,89.0,6576,1944,119,132,90.2,185,205,90.2,39,45,86.7,0,0.1,0.3,-0.1,1,39,3,0,36,Matches,7f97771d
1635,Josep Martinez,es ESP,GK,RB Leipzig,Bundesliga,22,1998,1.0,38,50,76.0,782,458,15,15,100.0,17,18,94.4,6,17,35.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches,11d8aff0
1636,Lautaro Martínez,ar ARG,FW,Inter,Serie A,22,1997,28.5,380,566,67.1,5498,1325,230,310,74.2,87,121,71.9,32,46,69.6,6,5.7,3.0,+0.3,38,27,19,2,61,Matches,f7036e1c
1637,Pablo Martinez,fr FRA,DF,Nîmes,Ligue 1,31,1989,6.0,245,297,82.5,5759,2138,58,64,90.6,135,150,90.0,52,80,65.0,1,0.1,0.0,+0.9,2,20,0,0,21,Matches,1ad8cb67
1638,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,Serie A,24,1996,16.5,667,830,80.4,13041,5425,243,277,87.7,328,380,86.3,92,157,58.6,0,0.3,0.4,-0.3,7,61,6,3,70,Matches,3ec3c1c9
1639,Gelson Martins,pt POR,MFFW,Monaco,Ligue 1,25,1995,17.2,516,624,82.7,7007,1476,320,356,89.9,159,188,84.6,16,27,59.3,2,3.2,2.6,-1.2,19,24,18,3,60,Matches,3ef0fa48
1640,Adam Marušić,me MNE,DF,Lazio,Serie A,27,1992,33.0,1312,1578,83.1,21586,6374,631,699,90.3,531,606,87.6,106,182,58.2,3,2.2,2.2,+0.8,29,70,22,14,92,Matches,d4535821
1641,Sylvain Marveaux,fr FRA,MFFW,Lorient,Ligue 1,34,1986,2.2,72,90,80.0,1126,370,39,45,86.7,29,33,87.9,4,9,44.4,0,0.1,0.2,-0.1,2,12,1,0,16,Matches,4ef705ab
1642,Marvin,es ESP,DFMF,Real Madrid,La Liga,20,2000,1.5,68,85,80.0,943,245,38,41,92.7,24,28,85.7,2,6,33.3,1,0.1,0.0,+0.9,2,2,1,0,6,Matches,efaefda0
1643,Omar Mascarell,gq EQG,MF,Schalke 04,Bundesliga,27,1993,19.6,725,894,81.1,13883,3943,281,324,86.7,324,369,87.8,106,152,69.7,1,0.6,1.0,+0.4,5,53,6,0,69,Matches,11fd2b75
1644,Andrea Masiello,it ITA,DF,Genoa,Serie A,34,1986,28.5,1185,1422,83.3,21754,8970,493,540,91.3,528,597,88.4,136,238,57.1,0,0.4,0.4,-0.4,7,75,10,3,99,Matches,e0314d87
1645,Jordi Masip,es ESP,GK,Valladolid,La Liga,31,1989,25.0,422,802,52.6,15312,12956,42,42,100.0,174,177,98.3,206,577,35.7,0,0.0,0.0,0.0,0,15,0,0,0,Matches,8fae77ea
1646,Roberto Massimo,de GER,DFFW,Stuttgart,Bundesliga,19,2000,8.4,215,286,75.2,3235,796,123,147,83.7,75,97,77.3,11,14,78.6,0,1.0,1.0,-1.0,8,6,9,1,17,Matches,fc62fdf4
1647,Giuseppe Mastinu,it ITA,FW,Spezia,Serie A,28,1991,0.4,9,12,75.0,136,41,5,6,83.3,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,26cd1bff
1648,Arthur Masuaku,cd COD,DFMF,West Ham,Premier League,26,1993,11.2,443,566,78.3,6690,2098,259,295,87.8,143,182,78.6,29,48,60.4,2,2.2,1.7,-0.2,11,34,11,7,43,Matches,57df7a11
1649,Jaime Mata,es ESP,FW,Getafe,La Liga,31,1988,22.6,389,598,65.1,4741,1021,256,356,71.9,81,117,69.2,16,37,43.2,0,1.2,1.7,-1.2,15,20,10,3,32,Matches,02319ad7
1650,Juan Mata,es ESP,FWMF,Manchester United,Premier League,32,1988,5.7,249,300,83.0,3432,738,148,160,92.5,67,79,84.8,16,29,55.2,2,0.8,0.7,+1.2,8,19,4,0,23,Matches,29733c72
1651,Pape Matar Sarr,sn SEN,MF,Metz,Ligue 1,17,2002,17.7,794,937,84.7,14080,3417,362,410,88.3,309,341,90.6,95,130,73.1,0,0.5,0.7,-0.5,16,72,10,0,99,Matches,feb5d972
1652,Eliot Matazo,be BEL,MF,Monaco,Ligue 1,18,2002,3.5,69,88,78.4,1157,219,24,32,75.0,38,45,84.4,3,4,75.0,1,0.3,0.1,+0.7,3,2,2,0,7,Matches,15944afd
1653,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,Premier League,23,1997,2.5,29,49,59.2,275,72,23,33,69.7,3,8,37.5,0,0,,0,0.0,0.0,0.0,1,2,0,0,3,Matches,50e6dc35
1654,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,Bundesliga,23,1997,11.1,168,238,70.6,2152,222,105,134,78.4,44,60,73.3,5,8,62.5,1,1.4,0.7,-0.4,12,7,3,0,10,Matches,50e6dc35
1655,Nemanja Matić,rs SRB,MF,Manchester United,Premier League,31,1988,12.3,921,1026,89.8,16133,4698,409,442,92.5,404,432,93.5,88,108,81.5,0,0.7,1.5,-0.7,8,78,11,1,86,Matches,eb7822d7
1656,Joël Matip,cm CMR,DF,Liverpool,Premier League,28,1991,7.7,479,546,87.7,8617,2709,165,177,93.2,273,294,92.9,31,61,50.8,2,0.9,0.4,+1.1,3,16,1,0,28,Matches,b217ef29
1657,Rabbi Matondo,wls WAL,FWMF,Schalke 04,Bundesliga,19,2000,2.4,34,41,82.9,534,59,19,22,86.4,12,12,100.0,2,3,66.7,0,0.2,0.1,-0.2,3,1,3,0,4,Matches,33144cc5
1658,Ryder Matos,br BRA,MF,Udinese,Serie A,27,1993,0.1,6,8,75.0,87,34,5,6,83.3,0,0,,1,2,50.0,0,0.0,0.0,0.0,1,1,1,1,0,Matches,7280b54f
1659,Henning Matriciani,de GER,DF,Schalke 04,Bundesliga,20,2000,0.3,3,5,60.0,66,65,2,4,50.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ab3f1bdf
1660,Chrislain Matsima,fr FRA,DFFW,Monaco,Ligue 1,18,2002,3.9,235,267,88.0,4490,1449,76,82,92.7,139,148,93.9,19,30,63.3,0,0.1,0.2,-0.1,2,27,2,0,34,Matches,cf1ef7ec
1661,Federico Mattiello,it ITA,DF,Spezia,Serie A,25,1995,0.4,27,41,65.9,485,238,13,16,81.3,8,11,72.7,5,11,45.5,0,0.0,0.0,0.0,0,3,0,0,2,Matches,fba81826
1662,Neal Maupay,fr FRA,FWMF,Brighton,Premier League,23,1996,27.9,520,672,77.4,7231,1289,271,319,85.0,174,206,84.5,27,45,60.0,2,3.9,3.0,-1.9,32,32,27,4,61,Matches,4bcf39f6
1663,Tony Mauricio,fr FRA,MF,Lens,Ligue 1,26,1994,5.6,256,324,79.0,4623,1250,116,127,91.3,96,116,82.8,35,58,60.3,4,1.5,1.0,+2.5,14,22,5,1,33,Matches,96e5168e
1664,Stephy Mavididi,eng ENG,FWMF,Montpellier,Ligue 1,22,1998,22.6,377,494,76.3,4946,756,241,274,88.0,99,129,76.7,15,26,57.7,0,1.2,0.7,-1.2,14,10,7,2,23,Matches,30144daa
1665,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,Bundesliga,22,1997,16.3,848,1081,78.4,16426,6606,332,371,89.5,394,473,83.3,108,192,56.3,0,0.3,0.5,-0.3,5,66,5,2,82,Matches,00963611
1666,Eric Maxim Choupo-Moting,cm CMR,FWMF,Bayern Munich,Bundesliga,31,1989,9.1,174,222,78.4,2033,332,118,134,88.1,37,48,77.1,4,6,66.7,0,1.5,0.9,-1.5,13,7,7,0,19,Matches,0e6bc38c
1667,Borja Mayoral,es ESP,FW,Roma,Serie A,23,1997,17.2,291,372,78.2,4520,668,169,205,82.4,77,96,80.2,28,34,82.4,3,1.5,1.2,+1.5,23,19,10,0,35,Matches,64e8ed6d
1668,Borja Mayoral,es ESP,FW,Real Madrid,La Liga,23,1997,0.3,3,5,60.0,48,0,0,0,,3,4,75.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,64e8ed6d
1669,Youssef Maziz,fr FRA,MFFW,Metz,Ligue 1,22,1998,2.9,90,120,75.0,1627,483,39,45,86.7,35,46,76.1,13,22,59.1,0,0.4,0.4,-0.4,7,13,3,0,18,Matches,514270e8
1670,Antonio Mazzotta,it ITA,DF,Crotone,Serie A,30,1989,0.6,7,11,63.6,91,6,5,7,71.4,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,4366d5e9
1671,Kevin Mbabu,ch SUI,DF,Wolfsburg,Bundesliga,25,1995,18.2,702,1035,67.8,12846,5809,274,350,78.3,348,455,76.5,69,154,44.8,1,1.0,2.3,0.0,14,77,25,11,117,Matches,493924a7
1672,Kylian Mbappé,fr FRA,FW,Paris S-G,Ligue 1,21,1998,26.4,789,1024,77.1,9441,1655,557,655,85.0,159,195,81.5,20,49,40.8,7,4.8,5.4,+2.2,33,51,33,4,80,Matches,42fd9c7f
1673,Ibrahima Mbaye,sn SEN,DF,Bologna,Serie A,25,1994,4.8,170,210,81.0,2544,1005,92,110,83.6,63,73,86.3,9,14,64.3,0,0.0,0.1,0.0,1,10,0,0,11,Matches,cfbf9881
1674,Jean-Manuel Mbom,de GER,MFDF,Werder Bremen,Bundesliga,20,2000,12.9,245,365,67.1,3741,1121,133,164,81.1,81,121,66.9,22,46,47.8,1,0.4,0.8,+0.6,8,19,6,3,21,Matches,1a5d7cb9
1675,Nathanael Mbuku,cd COD,MFFW,Reims,Ligue 1,18,2002,24.6,439,578,76.0,6748,1979,241,275,87.6,149,189,78.8,33,64,51.6,1,2.4,3.2,-1.4,25,28,32,3,77,Matches,46750e9c
1676,James McArthur,sct SCO,MF,Crystal Palace,Premier League,32,1987,16.3,643,795,80.9,10765,3322,310,359,86.4,270,307,87.9,47,79,59.5,2,1.2,0.7,+0.8,15,59,6,0,80,Matches,cee31595
1677,Oliver McBurnie,sct SCO,FW,Sheffield United,Premier League,24,1996,14.7,253,447,56.6,3038,853,165,257,64.2,55,107,51.4,8,11,72.7,0,1.1,1.0,-1.1,15,24,14,0,44,Matches,78b8ac63
1678,Alex McCarthy,eng ENG,GK,Southampton,Premier League,30,1989,30.0,700,1080,64.8,16451,11553,216,220,98.2,290,296,98.0,179,538,33.3,0,0.0,0.0,0.0,0,7,2,0,0,Matches,36c2ca73
1679,James McCarthy,ie IRL,MF,Crystal Palace,Premier League,29,1990,9.1,258,342,75.4,4741,1391,107,130,82.3,104,131,79.4,37,61,60.7,0,0.3,0.4,-0.3,5,30,5,2,28,Matches,64b08de7
1680,John McGinn,sct SCO,MF,Aston Villa,Premier League,25,1994,37.0,1102,1439,76.6,21328,7785,445,520,85.6,441,532,82.9,173,278,62.2,5,3.6,2.3,+1.4,42,199,36,6,221,Matches,90f91999
1681,David McGoldrick,ie IRL,FWMF,Sheffield United,Premier League,32,1987,26.6,697,947,73.6,9806,1823,397,485,81.9,210,280,75.0,37,62,59.7,1,1.1,1.5,-0.1,17,49,21,4,94,Matches,dbe56a33
1682,Weston McKennie,us USA,MF,Juventus,Serie A,21,1998,18.9,659,785,83.9,9928,2170,383,428,89.5,205,240,85.4,42,56,75.0,2,3.3,2.4,-1.3,27,39,16,0,79,Matches,01c3aff5
1683,Dwight McNeil,eng ENG,MF,Burnley,Premier League,20,1999,34.1,936,1372,68.2,16469,4663,449,522,86.0,302,401,75.3,136,313,43.5,5,6.2,5.8,-1.2,48,76,39,21,101,Matches,fc15fb84
1684,Scott McTominay,sct SCO,MF,Manchester United,Premier League,23,1996,23.7,1139,1320,86.3,19571,5540,529,585,90.4,480,525,91.4,96,137,70.1,1,1.7,0.7,-0.7,17,115,9,2,118,Matches,d93c2511
1685,Gary Medel,cl CHI,DFMF,Bologna,Serie A,32,1987,5.7,314,342,91.8,6206,2177,109,118,92.4,154,160,96.3,48,54,88.9,1,0.1,0.1,+0.9,2,26,1,0,26,Matches,563a68ad
1686,Facundo Medina,ar ARG,DF,Lens,Ligue 1,21,1999,22.3,1353,1580,85.6,25692,10704,527,571,92.3,649,707,91.8,161,239,67.4,0,0.5,0.5,-0.5,8,115,5,1,133,Matches,6f5ec8bb
1687,Nathan de Medina,be BEL,DF,Arminia,Bundesliga,22,1997,7.1,199,320,62.2,3269,1341,106,122,86.9,74,119,62.2,16,56,28.6,1,0.5,0.5,+0.5,3,14,3,2,13,Matches,d686dbc0
1688,Ben Mee,eng ENG,DF,Burnley,Premier League,30,1989,29.9,802,1130,71.0,16119,6522,296,354,83.6,365,456,80.0,132,279,47.3,0,0.3,0.2,-0.3,5,44,1,0,54,Matches,8df7a2fb
1689,Joshua Mees,de GER,FW,Union Berlin,Bundesliga,24,1996,0.1,2,3,66.7,21,4,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,4b6dd263
1690,Admir Mehmedi,ch SUI,MFFW,Wolfsburg,Bundesliga,29,1991,9.1,340,440,77.3,4998,1304,185,220,84.1,106,132,80.3,21,36,58.3,2,2.4,2.5,-0.4,18,35,17,1,71,Matches,b500b384
1691,Soualiho Meïté,fr FRA,MF,Torino,Serie A,26,1994,10.2,315,380,82.9,5144,1033,171,189,90.5,101,115,87.8,33,46,71.7,1,0.3,0.2,+0.7,7,19,4,0,35,Matches,5cec2c74
1692,Soualiho Meïté,fr FRA,MF,Milan,Serie A,26,1994,6.5,243,289,84.1,3973,940,116,138,84.1,93,104,89.4,21,25,84.0,0,0.5,0.4,-0.5,5,31,4,0,28,Matches,5cec2c74
1693,Hannibal Mejbri,tn TUN,MF,Manchester United,Premier League,17,2003,0.1,3,3,100.0,49,26,2,2,100.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,ca22ccb0
1694,Farid El Melali,dz ALG,FWMF,Angers,Ligue 1,23,1997,4.6,106,140,75.7,1589,490,61,75,81.3,35,47,74.5,6,11,54.5,0,0.1,0.1,-0.1,2,11,5,0,13,Matches,d21e361a
1695,Filippo Melegoni,it ITA,MFDF,Genoa,Serie A,21,1999,4.3,197,234,84.2,2925,760,106,116,91.4,64,75,85.3,14,22,63.6,0,0.5,0.3,-0.5,4,12,4,0,16,Matches,6604165d
1696,Gonzalo Melero,es ESP,MFFW,Levante,La Liga,26,1994,20.6,920,1044,88.1,13849,3529,521,566,92.0,323,362,89.2,47,55,85.5,1,1.5,1.1,-0.5,21,92,8,0,112,Matches,3902e91b
1697,Birger Meling,no NOR,DF,Nîmes,Ligue 1,25,1994,25.9,1036,1303,79.5,16602,5512,544,611,89.0,385,463,83.2,78,140,55.7,3,1.9,2.0,+1.1,19,82,17,5,107,Matches,70c52749
1698,Arthur Melo,br BRA,MF,Juventus,Serie A,23,1996,12.9,1016,1085,93.6,17776,5067,437,464,94.2,450,464,97.0,102,116,87.9,0,1.0,0.8,-1.0,17,84,7,0,79,Matches,48b3dd60
1699,Memphis,nl NED,FW,Lyon,Ligue 1,26,1994,32.5,900,1293,69.6,13857,4629,498,606,82.2,234,336,69.6,90,181,49.7,12,14.0,11.4,-2.0,94,78,61,15,131,Matches,8f696594
1700,Houboulang Mendes,gw GNB,DF,Lorient,Ligue 1,22,1998,14.4,433,611,70.9,6630,2437,248,288,86.1,157,216,72.7,22,71,31.0,0,0.2,0.7,-0.2,3,27,5,4,37,Matches,1545cf15
1701,Pedro Mendes,pt POR,DF,Montpellier,Ligue 1,29,1990,18.1,677,806,84.0,14679,5564,175,189,92.6,367,398,92.2,122,193,63.2,0,0.6,0.4,-0.6,3,36,2,1,48,Matches,6690ef25
1702,Thiago Mendes,br BRA,MF,Lyon,Ligue 1,28,1992,24.9,1299,1486,87.4,22578,7881,601,650,92.5,484,535,90.5,148,207,71.5,1,1.3,2.5,-0.3,24,181,23,2,179,Matches,c6e5d20f
1703,Brais Méndez,es ESP,MFFW,Celta Vigo,La Liga,23,1997,29.7,919,1193,77.0,13048,3749,551,652,84.5,250,323,77.4,59,94,62.8,0,2.3,3.0,-2.3,18,80,28,3,118,Matches,c9e39d91
1704,Édgar Méndez,es ESP,MFFW,Alavés,La Liga,30,1990,23.2,259,475,54.5,4328,1239,137,202,67.8,88,155,56.8,28,72,38.9,1,1.6,0.8,-0.6,18,14,15,9,23,Matches,aed746df
1705,Eñaut Mendía,es ESP,FW,Eibar,La Liga,21,1999,0.7,4,11,36.4,62,15,3,5,60.0,1,4,25.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,aa7da569
1706,Batista Mendy,fr FRA,MF,Nantes,Ligue 1,20,2000,0.8,32,38,84.2,451,114,19,21,90.5,12,13,92.3,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,3,Matches,e472a6f6
1707,Benjamin Mendy,fr FRA,DF,Manchester City,Premier League,26,1994,10.6,540,666,81.1,8580,2124,272,308,88.3,222,258,86.0,30,58,51.7,1,0.2,0.5,+0.8,5,25,10,3,29,Matches,5271c8f1
1708,Edouard Mendy,sn SEN,GK,Chelsea,Premier League,28,1992,30.5,874,1027,85.1,18386,10937,276,280,98.6,420,425,98.8,165,307,53.7,0,0.0,0.0,0.0,0,2,0,0,0,Matches,33887998
1709,Edouard Mendy,sn SEN,GK,Rennes,Ligue 1,28,1992,1.0,24,29,82.8,659,488,5,5,100.0,10,10,100.0,9,14,64.3,0,0.0,0.0,0.0,1,1,0,0,0,Matches,33887998
1710,Ferland Mendy,fr FRA,DF,Real Madrid,La Liga,25,1995,24.5,1302,1466,88.8,18267,4613,781,820,95.2,386,443,87.1,68,92,73.9,0,0.9,2.1,-0.9,18,49,24,4,97,Matches,3cefcaef
