Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TCmp,TAtt,TCmp%,TotDist,PrgDist,SCmp,SAtt,SCmp%,MCmp,MAtt,MCmp%,LCmp,LAtt,LCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
1560,Renan Lodi,br BRA,DF,Nottingham Forest,Premier League,24,1998,24.6,583,877,66.5,10215,3529,272,323,84.2,242,339,71.4,57,162,35.2,1,1.2,1.3,-0.2,13,25,14,8,31,Matches,ed9f7cfe
1561,Ruben Loftus-Cheek,eng ENG,MFDF,Chelsea,Premier League,26,1996,17.1,782,907,86.2,11417,2878,475,530,89.6,263,291,90.4,29,37,78.4,1,1.5,1.8,-0.5,16,78,18,1,90,Matches,e97fd090
1562,Sean Longstaff,eng ENG,MF,Newcastle United,Premier League,24,1997,28.0,943,1163,81.1,15457,4299,470,538,87.4,362,415,87.2,78,129,60.5,4,3.3,2.6,+0.7,23,80,21,5,116,Matches,a2b105e0
1563,Ademola Lookman,ng NGA,FWMF,Atalanta,Serie A,24,1997,19.2,492,649,75.8,6802,2025,284,333,85.3,144,189,76.2,25,44,56.8,6,6.6,4.9,-0.6,39,30,33,4,79,Matches,7c104bb7
1564,Anthony Lopes,pt POR,GK,Lyon,Ligue 1,31,1990,31.3,792,1026,77.2,20368,14374,173,173,100.0,392,396,99.0,223,447,49.9,0,0.0,0.0,0.0,0,9,0,0,0,Matches,f00de885
1565,Rony Lopes,pt POR,MFFW,Troyes,Ligue 1,26,1995,26.1,603,872,69.2,10507,3108,286,358,79.9,211,287,73.5,76,157,48.4,5,4.9,4.1,+0.1,50,68,29,10,97,Matches,7c2965bb
1566,David López,es ESP,DF,Girona,La Liga,32,1989,18.4,1082,1203,89.9,20522,7606,373,400,93.3,607,637,95.3,93,146,63.7,1,0.6,0.5,+0.4,8,57,1,0,54,Matches,f03f284b
1567,Diego López,es ESP,GK,Rayo Vallecano,La Liga,40,1981,1.1,22,29,75.9,462,309,7,8,87.5,11,11,100.0,4,10,40.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,73683fa9
1568,Diego López,es ESP,FWMF,Valencia,La Liga,20,2002,5.0,101,151,66.9,1553,496,56,73,76.7,30,46,65.2,9,14,64.3,1,1.1,1.0,-0.1,10,7,11,4,17,Matches,c487901c
1569,Maxime Lopez,fr FRA,MF,Sassuolo,Serie A,24,1997,25.5,1471,1673,87.9,25307,8848,676,738,91.6,611,675,90.5,144,190,75.8,0,2.1,2.3,-2.1,32,179,19,3,210,Matches,20094685
1570,Pau López,es ESP,GK,Marseille,Ligue 1,27,1994,32.5,877,1116,78.6,23244,14324,143,145,98.6,461,468,98.5,269,495,54.3,2,0.4,0.3,+1.6,3,17,1,0,2,Matches,20b9f052
1571,Unai López,es ESP,MF,Rayo Vallecano,La Liga,26,1995,13.9,745,929,80.2,13818,3802,332,372,89.2,283,328,86.3,110,175,62.9,2,1.4,1.9,+0.6,21,102,14,3,98,Matches,88050721
1572,Dion Lopy,sn SEN,MF,Reims,Ligue 1,20,2002,15.3,627,741,84.6,12141,3116,229,274,83.6,279,318,87.7,97,118,82.2,1,1.6,0.7,-0.6,15,82,4,0,101,Matches,64c14d49
1573,Anthony Losilla,fr FRA,MF,Bochum,Bundesliga,36,1986,30.2,650,962,67.6,10825,3793,311,413,75.3,266,376,70.7,52,110,47.3,2,2.2,2.2,-0.2,14,62,8,2,93,Matches,07c7eb0c
1574,Jordan Lotomba,ch SUI,DF,Nice,Ligue 1,23,1998,27.3,1183,1412,83.8,17087,5822,700,775,90.3,408,484,84.3,38,69,55.1,2,0.9,1.4,+1.1,16,70,22,10,106,Matches,fc4cf6a7
1575,Matteo Lovato,it ITA,DF,Salernitana,Serie A,22,2000,9.0,274,325,84.3,5071,1760,99,112,88.4,136,155,87.7,30,44,68.2,0,0.0,0.0,0.0,0,8,0,0,8,Matches,5fa57166
1576,Dejan Lovren,hr CRO,DF,Lyon,Ligue 1,33,1989,16.2,961,1096,87.7,18828,6015,322,355,90.7,522,560,93.2,109,161,67.7,0,0.5,0.4,-0.5,2,65,0,0,64,Matches,1a2935f6
1577,Sandi Lovrić,si SVN,MF,Udinese,Serie A,24,1998,25.9,767,963,79.6,12855,3831,378,432,87.5,266,320,83.1,83,142,58.5,6,3.2,3.0,+2.8,47,86,24,10,105,Matches,966eea58
1578,Jamal Lowe,jm JAM,MFFW,Bournemouth,Premier League,28,1994,0.1,2,4,50.0,18,3,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches,b2856bc0
1579,Anthony Lozano,hn HON,FW,Cadiz,La Liga,29,1993,16.0,198,293,67.6,2420,589,123,159,77.4,54,80,67.5,4,12,33.3,1,0.8,1.0,+0.2,11,19,6,1,28,Matches,38699c72
1580,Hirving Lozano,mx MEX,FW,Napoli,Serie A,27,1995,17.8,441,588,75.0,6393,1550,250,291,85.9,140,182,76.9,30,50,60.0,3,3.3,3.3,-0.3,30,25,40,22,49,Matches,a69e4806
1581,Pol Lozano,es ESP,MF,Espanyol,La Liga,22,1999,0.2,5,8,62.5,91,46,2,3,66.7,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ea610f00
1582,Jean Lucas,br BRA,MF,Monaco,Ligue 1,24,1998,3.2,134,154,87.0,2491,633,60,67,89.6,54,59,91.5,17,22,77.3,0,0.2,0.2,-0.2,3,19,1,0,20,Matches,a99138af
1583,Jhon Lucumí,co COL,DF,Bologna,Serie A,24,1998,32.2,1731,1951,88.7,32107,11819,691,732,94.4,842,902,93.3,181,263,68.8,1,0.4,0.6,+0.6,9,98,6,1,84,Matches,80490d7f
1584,José Luis Gayà,es ESP,DF,Valencia,La Liga,27,1995,30.1,1284,1734,74.0,21391,7892,681,744,91.5,466,625,74.6,115,276,41.7,3,5.5,5.6,-2.5,58,94,40,27,124,Matches,b05e2dbd
1585,José Luis Morales,es ESP,FWMF,Villarreal,La Liga,35,1987,13.5,181,258,70.2,2380,486,121,150,80.7,46,66,69.7,7,11,63.6,0,1.6,1.0,-1.6,9,4,10,2,15,Matches,4a478107
1586,José Luis Palomino,ar ARG,DF,Atalanta,Serie A,32,1990,8.4,428,518,82.6,7998,2928,169,191,88.5,214,242,88.4,44,70,62.9,0,0.3,0.3,-0.3,2,26,4,2,29,Matches,921f6058
1587,Douglas Luiz,br BRA,MF,Aston Villa,Premier League,24,1998,32.5,1494,1812,82.5,26492,6527,614,681,90.2,664,767,86.6,158,277,57.0,6,4.4,2.9,+1.6,45,123,19,4,148,Matches,6f7d826d
1588,Romelu Lukaku,be BEL,FW,Inter,Serie A,29,1993,18.4,277,404,68.6,3427,748,153,197,77.7,65,98,66.3,15,27,55.6,6,4.1,2.9,+1.9,32,17,15,2,41,Matches,5eae500a
1589,Castello Lukeba,fr FRA,DF,Lyon,Ligue 1,19,2002,33.2,2034,2257,90.1,37132,14125,761,812,93.7,1110,1182,93.9,138,207,66.7,0,0.3,0.8,-0.3,3,133,5,0,166,Matches,5b9512c5
1590,Dodi Lukebakio,be BEL,FWMF,Hertha Berlin,Bundesliga,24,1997,26.6,422,613,68.8,6794,1573,224,296,75.7,117,165,70.9,52,86,60.5,3,4.4,4.8,-1.4,29,18,26,6,42,Matches,0c61c77c
1591,Saša Lukić,rs SRB,MF,Fulham,Premier League,25,1996,4.6,192,218,88.1,3180,681,86,97,88.7,91,99,91.9,12,16,75.0,0,0.0,0.1,0.0,0,20,2,1,13,Matches,c6e8cf1f
1592,Saša Lukić,rs SRB,MF,Torino,Serie A,25,1996,13.3,627,732,85.7,11788,2410,232,265,87.5,307,339,90.6,78,102,76.5,0,1.4,1.3,-1.4,16,54,8,3,44,Matches,c6e8cf1f
1593,Andriy Lunin,ua UKR,GK,Real Madrid,La Liga,23,1999,7.0,205,227,90.3,4750,3000,45,45,100.0,117,120,97.5,43,61,70.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches,3061e1ec
1594,Andrey Lunyov,ru RUS,GK,Bayer Leverkusen,Bundesliga,30,1991,1.0,35,44,79.5,880,696,9,9,100.0,17,19,89.5,9,16,56.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches,8a6ab963
1595,Sebastiano Luperto,it ITA,DF,Empoli,Serie A,25,1996,34.8,1474,1705,86.5,29332,10243,461,492,93.7,809,878,92.1,183,298,61.4,0,0.6,0.4,-0.6,3,54,3,1,72,Matches,997fff07
1596,Lyanco,br BRA,DF,Southampton,Premier League,25,1997,13.1,400,558,71.7,7719,2787,137,163,84.0,208,263,79.1,44,110,40.0,1,0.5,0.1,+0.5,4,31,3,1,35,Matches,b5bf1770
1597,Charalampos Lykogiannis,gr GRE,DF,Bologna,Serie A,28,1993,12.3,518,731,70.9,8881,3581,246,280,87.9,219,287,76.3,45,117,38.5,0,1.5,1.5,-1.5,18,51,17,12,60,Matches,5efc5389
1598,Youssouf M'Changama,km COM,MF,Auxerre,Ligue 1,31,1990,12.0,384,489,78.5,6630,1857,175,207,84.5,150,170,88.2,40,82,48.8,0,0.9,1.2,-0.9,11,35,8,3,49,Matches,e05082d1
1599,Awer Mabil,au AUS,MFFW,Cadiz,La Liga,26,1995,1.8,34,54,63.0,422,149,22,28,78.6,6,10,60.0,2,9,22.2,0,0.0,0.0,0.0,1,4,0,0,4,Matches,922da988
1600,Alexis Mac Allister,ar ARG,MF,Brighton,Premier League,23,1998,32.1,1586,1844,86.0,24936,6259,847,930,91.1,591,653,90.5,101,148,68.2,2,4.3,4.4,-2.3,47,151,33,1,174,Matches,83d074ff
1601,Deiver Machado,co COL,DFMF,Lens,Ligue 1,28,1993,24.3,719,875,82.2,11319,3207,371,429,86.5,268,311,86.2,50,85,58.8,3,2.8,2.6,+0.2,20,33,21,13,54,Matches,b3f8bdef
1602,Darwin Machís,ve VEN,FW,Real Valladolid,La Liga,29,1993,6.7,137,208,65.9,2613,731,68,81,84.0,42,55,76.4,24,47,51.1,1,2.1,1.8,-1.1,9,7,11,10,10,Matches,ed6ea4d9
1603,James Maddison,eng ENG,MFFW,Leicester,Premier League,25,1996,27.6,844,1150,73.4,14244,4356,417,481,86.7,300,395,75.9,93,186,50.0,9,9.3,5.7,-0.3,69,117,27,4,151,Matches,ee38d9c5
1604,Noni Madueke,eng ENG,FW,Chelsea,Premier League,20,2002,7.1,223,286,78.0,2972,771,137,162,84.6,66,86,76.7,8,12,66.7,0,0.5,0.7,-0.5,13,11,13,0,36,Matches,bf34eebd
1605,Pablo Maffeo,es ESP,DF,Mallorca,La Liga,25,1997,33.1,819,1221,67.1,14063,6175,415,469,88.5,310,460,67.4,83,213,39.0,4,3.0,2.7,+1.0,34,53,29,21,61,Matches,5db04597
1606,Gabriel Magalhães,br BRA,DF,Arsenal,Premier League,24,1997,37.9,2155,2411,89.4,38355,13522,870,922,94.4,1111,1180,94.2,150,246,61.0,0,0.3,0.6,-0.3,5,171,3,0,153,Matches,67ac5bb8
1607,Lisandro Magallán,ar ARG,DF,Elche,La Liga,28,1993,10.0,325,391,83.1,6440,2695,110,121,90.9,168,191,88.0,42,67,62.7,0,0.1,0.2,-0.1,2,16,1,1,16,Matches,01a49bd2
1608,Soungoutou Magassa,fr FRA,MF,Monaco,Ligue 1,18,2003,0.9,27,34,79.4,514,195,12,15,80.0,8,8,100.0,6,9,66.7,0,0.0,0.0,0.0,0,3,0,0,3,Matches,dfc5d4fa
1609,Giulio Maggiore,it ITA,MF,Salernitana,Serie A,24,1998,9.9,351,472,74.4,5873,1564,166,208,79.8,140,163,85.9,33,67,49.3,0,0.5,0.6,-0.5,3,35,11,0,53,Matches,957e4c87
1610,Giangiacomo Magnani,it ITA,DF,Verona,Serie A,26,1995,17.0,367,499,73.5,7603,2655,125,151,82.8,176,211,83.4,61,122,50.0,1,0.2,0.2,+0.8,5,32,4,1,32,Matches,cce9f582
1611,Hugo Magnetti,fr FRA,MF,Brest,Ligue 1,24,1998,18.8,634,762,83.2,11461,2712,268,313,85.6,278,311,89.4,69,101,68.3,2,0.6,0.8,+1.4,12,64,8,4,70,Matches,d4d35152
1612,Yohann Magnin,fr FRA,MF,Clermont Foot,Ligue 1,25,1997,26.7,1121,1337,83.8,18526,5540,507,577,87.9,463,531,87.2,93,141,66.0,0,2.3,1.8,-2.3,21,88,9,2,121,Matches,caa7aaea
1613,Harry Maguire,eng ENG,DF,Manchester United,Premier League,29,1993,8.5,491,577,85.1,9892,3056,147,165,89.1,276,304,90.8,58,93,62.4,0,0.0,0.1,0.0,1,31,0,0,26,Matches,d8931174
1614,Jon Magunazelaia,es ESP,MFFW,Real Sociedad,La Liga,21,2001,0.7,8,16,50.0,150,56,4,10,40.0,3,4,75.0,1,1,100.0,0,0.4,0.5,-0.4,2,0,0,0,0,Matches,d4808594
1615,Riyad Mahrez,dz ALG,FWMF,Manchester City,Premier League,31,1991,21.3,958,1166,82.2,15746,2752,506,567,89.2,355,416,85.3,82,141,58.2,10,7.0,5.3,+3.0,52,36,37,7,76,Matches,892d5bb1
1616,Arne Maier,de GER,MF,Augsburg,Bundesliga,23,1999,21.8,421,658,64.0,7205,2336,196,264,74.2,161,223,72.2,45,102,44.1,1,1.8,2.1,-0.8,21,41,15,1,66,Matches,ab700320
1617,Mike Maignan,fr FRA,GK,AC Milan,Serie A,27,1995,22.0,674,814,82.8,16900,10659,133,134,99.3,354,360,98.3,185,314,58.9,1,0.0,0.0,+1.0,1,17,0,0,1,Matches,fcb38f57
1618,Linton Maina,de GER,FWMF,FC Cologne,Bundesliga,23,1999,24.9,474,684,69.3,6857,1622,279,332,84.0,155,213,72.8,23,62,37.1,7,5.9,4.8,+1.1,35,32,25,9,61,Matches,e5d85da8
1619,Kobbie Mainoo,eng ENG,MF,Manchester United,Premier League,17,2005,0.1,7,8,87.5,83,31,5,6,83.3,2,2,100.0,0,0,,0,0.0,0.1,0.0,0,1,1,0,1,Matches,c6220452
1620,Ainsley Maitland-Niles,eng ENG,DFMF,Southampton,Premier League,24,1997,15.6,565,713,79.2,9322,3245,288,331,87.0,214,258,82.9,50,84,59.5,0,0.7,0.7,-0.7,10,52,12,5,57,Matches,e3a5814e
1621,Jordan Majchrzak,pl POL,FW,Roma,Serie A,17,2004,0.2,3,4,75.0,27,15,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches,2e7dafe5
1622,Lovro Majer,hr CRO,MFFW,Rennes,Ligue 1,24,1998,18.5,758,976,77.7,13129,3666,316,387,81.7,334,388,86.1,75,130,57.7,5,4.4,4.5,+0.6,36,90,36,9,134,Matches,fc46aab1
1623,Jean-Victor Makengo,fr FRA,MF,Udinese,Serie A,24,1998,8.9,264,316,83.5,3718,884,167,180,92.8,79,96,82.3,9,13,69.2,1,0.5,0.4,+0.5,5,19,6,1,36,Matches,22bfb57e
1624,Jean-Victor Makengo,fr FRA,MF,Lorient,Ligue 1,24,1998,11.8,475,540,88.0,6908,1677,261,288,90.6,168,185,90.8,19,28,67.9,0,0.5,0.7,-0.5,8,33,3,0,42,Matches,22bfb57e
1625,Béni Makouana,cg CGO,FWMF,Montpellier,Ligue 1,19,2002,2.2,15,38,39.5,146,43,10,20,50.0,2,10,20.0,0,0,,0,0.0,0.0,0.0,1,0,1,0,2,Matches,654f49ca
1626,Nemanja Maksimović,rs SRB,MF,Getafe,La Liga,27,1995,22.8,439,563,78.0,6546,1380,226,277,81.6,169,204,82.8,20,42,47.6,0,0.6,0.8,-0.6,10,28,7,3,42,Matches,00b28772
1627,Tyrell Malacia,nl NED,DF,Manchester United,Premier League,22,1999,15.5,694,802,86.5,10156,2981,429,463,92.7,205,232,88.4,35,60,58.3,0,0.7,0.7,-0.7,9,36,8,0,44,Matches,6b6c793c
1628,Lorenzo Malagrida,it ITA,MFDF,Sampdoria,Serie A,18,2003,1.2,31,42,73.8,381,99,22,26,84.6,8,10,80.0,0,2,0.0,0,0.1,0.1,-0.1,2,1,3,1,4,Matches,2bffcbf2
1629,Daniel Maldini,it ITA,FWMF,Spezia,Serie A,20,2001,7.0,125,187,66.8,1665,330,72,89,80.9,33,47,70.2,7,25,28.0,0,0.5,0.3,-0.5,4,9,5,1,10,Matches,801831fe
1630,Youssef Maleh,ma MAR,MF,Fiorentina,Serie A,23,1998,3.3,95,116,81.9,1462,376,55,63,87.3,31,35,88.6,7,12,58.3,0,0.6,0.4,-0.6,6,8,5,2,11,Matches,4c8845f7
1631,Youssef Maleh,ma MAR,MF,Lecce,Serie A,23,1998,7.5,146,206,70.9,2208,566,81,103,78.6,53,76,69.7,7,15,46.7,1,0.3,0.2,+0.7,6,16,3,1,19,Matches,4c8845f7
1632,Donyell Malen,nl NED,FW,Borussia Dortmund,Bundesliga,23,1999,19.0,463,625,74.1,6680,1678,271,315,86.0,128,178,71.9,33,64,51.6,6,4.4,5.2,+1.6,29,41,26,9,60,Matches,116c35df
1633,Ruslan Malinovskyi,ua UKR,MFFW,Atalanta,Serie A,29,1993,6.1,248,332,74.7,4851,1645,106,123,86.2,97,121,80.2,39,64,60.9,2,2.0,1.3,0.0,13,36,15,0,50,Matches,48d5bd33
1634,Ruslan Malinovskyi,ua UKR,MFFW,Marseille,Ligue 1,29,1993,13.6,411,543,75.7,6846,1959,201,247,81.4,155,191,81.2,38,63,60.3,1,2.4,2.1,-1.4,19,53,18,5,64,Matches,48d5bd33
1635,Hugo Mallo,es ESP,DF,Celta Vigo,La Liga,31,1991,24.0,1094,1427,76.7,18160,7399,521,578,90.1,467,588,79.4,78,173,45.1,1,2.6,2.6,-1.6,20,89,23,11,93,Matches,cb574619
1636,Mickael Malsa,mq MTQ,MF,Real Valladolid,La Liga,26,1995,0.8,13,20,65.0,156,92,7,9,77.8,5,8,62.5,0,0,,0,0.0,0.0,0.0,0,3,0,0,5,Matches,bbc19252
1637,Giorgi Mamardashvili,ge GEO,GK,Valencia,La Liga,21,2000,38.0,697,1086,64.2,20406,15742,144,144,100.0,310,318,97.5,237,613,38.7,0,0.0,0.0,0.0,0,17,0,0,2,Matches,d4b73232
1638,Hianga Mananga Mbock,fr FRA,MF,Brest,Ligue 1,22,1999,0.2,8,10,80.0,146,13,3,3,100.0,4,6,66.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0f86995c
1639,Gianluca Mancini,it ITA,DF,Roma,Serie A,26,1996,31.8,1306,1621,80.6,24870,8978,494,542,91.1,638,718,88.9,157,311,50.5,2,1.6,1.3,+0.4,16,104,15,5,93,Matches,5aa53281
1640,Steve Mandanda,fr FRA,GK,Rennes,Ligue 1,37,1985,33.5,919,1216,75.6,25001,17025,156,158,98.7,468,478,97.9,291,573,50.8,1,0.1,0.0,+0.9,1,15,0,0,1,Matches,1d2d5cc8
1641,Reinildo Mandava,mz MOZ,DF,Atletico Madrid,La Liga,28,1994,20.6,918,1067,86.0,13151,5155,546,584,93.5,299,341,87.7,38,84,45.2,0,0.5,0.8,-0.5,9,51,7,3,70,Matches,c20bdcd7
1642,Aïssa Mandi,dz ALG,DF,Villarreal,La Liga,30,1991,16.2,826,911,90.7,16064,5793,288,303,95.0,427,462,92.4,98,120,81.7,0,0.3,0.4,-0.3,4,30,3,0,36,Matches,fbd6378b
1643,Rolando Mandragora,it ITA,MF,Fiorentina,Serie A,25,1997,21.7,790,984,80.3,15068,4733,311,356,87.4,354,400,88.5,100,167,59.9,4,4.9,4.1,-0.9,34,115,18,6,142,Matches,c7259b83
1644,Sadio Mané,sn SEN,FWMF,Bayern Munich,Bundesliga,30,1992,15.8,307,418,73.4,4444,1192,185,222,83.3,98,118,83.1,15,23,65.2,5,3.9,3.6,+1.1,24,17,30,5,43,Matches,c691bfe2
1645,Orel Mangala,be BEL,MF,Nottingham Forest,Premier League,24,1998,17.2,411,514,80.0,6178,1807,223,256,87.1,153,183,83.6,22,42,52.4,1,0.4,0.5,+0.6,3,35,3,0,43,Matches,a572e291
1646,Thomas Mangani,fr FRA,MF,Ajaccio,Ligue 1,35,1987,14.8,634,910,69.7,12908,4783,224,294,76.2,271,355,76.3,120,222,54.1,1,1.9,2.1,-0.9,26,78,12,4,92,Matches,c801616a
1647,Vito Mannone,it ITA,GK,Lorient,Ligue 1,34,1988,17.9,444,583,76.2,10835,7099,94,95,98.9,252,255,98.8,97,232,41.8,0,0.0,0.0,0.0,0,2,0,0,0,Matches,c4173f1a
1648,Javier Manquillo,es ESP,DF,Newcastle United,Premier League,28,1994,0.4,24,29,82.8,400,114,13,14,92.9,9,12,75.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,4,Matches,758dd7f0
1649,Myziane Maolida,km COM,MFFW,Reims,Ligue 1,23,1999,2.6,75,104,72.1,1057,225,46,61,75.4,20,28,71.4,4,7,57.1,0,0.4,0.3,-0.4,2,6,6,0,8,Matches,706a60e1
1650,Myziane Maolida,km COM,FWMF,Hertha Berlin,Bundesliga,23,1999,1.1,8,15,53.3,129,30,4,7,57.1,3,6,50.0,1,1,100.0,0,0.2,0.5,-0.2,1,1,0,0,0,Matches,706a60e1
1651,Faitout Maouassa,fr FRA,FWDF,Montpellier,Ligue 1,24,1998,21.4,436,651,67.0,7095,2881,246,309,79.6,131,177,74.0,43,109,39.4,5,2.2,1.9,+2.8,23,30,13,8,51,Matches,e54a9890
1652,Sekou Mara,fr FRA,FWMF,Southampton,Premier League,20,2002,6.2,68,107,63.6,876,162,44,59,74.6,14,18,77.8,4,7,57.1,2,0.8,0.3,+1.2,6,6,2,0,7,Matches,3544641e
1653,Marcão,br BRA,DF,Sevilla,La Liga,26,1996,4.2,187,217,86.2,3094,1265,91,98,92.9,87,93,93.5,8,20,40.0,0,0.0,0.0,0.0,0,16,0,0,13,Matches,133faa84
1654,Solly March,eng ENG,FWDF,Brighton,Premier League,28,1994,30.2,951,1312,72.5,17051,4026,443,526,84.2,367,481,76.3,113,208,54.3,7,8.4,6.3,-1.4,67,63,52,15,135,Matches,bb5fbd2b
1655,Agustín Marchesín,ar ARG,GK,Celta Vigo,La Liga,34,1988,19.0,449,635,70.7,12898,9202,81,81,100.0,206,212,97.2,161,337,47.8,0,0.0,0.0,0.0,0,6,0,0,1,Matches,853b7c48
1656,Federico Marchetti,it ITA,GK,Spezia,Serie A,39,1983,0.7,14,18,77.8,316,175,6,6,100.0,4,4,100.0,4,8,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,f794b426
1657,Vincent Marchetti,fr FRA,MF,Ajaccio,Ligue 1,25,1997,27.2,837,1057,79.2,14335,4323,383,454,84.4,318,381,83.5,87,136,64.0,2,1.6,2.0,+0.4,15,107,24,0,143,Matches,740f00ac
1658,Riccardo Marchizza,it ITA,DF,Sassuolo,Serie A,24,1998,3.1,137,181,75.7,2272,755,73,78,93.6,54,67,80.6,10,31,32.3,1,0.3,0.1,+0.7,3,10,2,1,15,Matches,91d0fabf
1659,Gian Marco Ferrari,it ITA,DF,Sassuolo,Serie A,30,1992,24.7,1111,1295,85.8,22139,8213,353,387,91.2,598,655,91.3,144,221,65.2,0,0.4,1.0,-0.4,4,78,5,1,101,Matches,8650af85
1660,Emiliano Marcondes,dk DEN,MF,Bournemouth,Premier League,27,1995,0.1,1,1,100.0,56,37,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,4d960fc3
1661,Óscar de Marcos,es ESP,DF,Athletic Club,La Liga,33,1989,31.3,1499,1932,77.6,25216,9281,749,849,88.2,608,764,79.6,119,217,54.8,6,3.5,4.5,+2.5,37,170,50,23,204,Matches,9f323c71
1662,Alberto Marí,es ESP,FWMF,Valencia,La Liga,21,2001,1.0,8,20,40.0,102,7,7,12,58.3,1,4,25.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches,44330c36
1663,José Mari,es ESP,MF,Cadiz,La Liga,34,1987,4.4,168,203,82.8,3584,1144,55,68,80.9,71,76,93.4,37,49,75.5,0,0.3,0.1,-0.3,5,32,1,0,21,Matches,6f4c734d
1664,Pablo Marí,es ESP,DF,Monza,Serie A,28,1993,27.6,1431,1621,88.3,29354,11383,404,446,90.6,822,866,94.9,194,275,70.5,0,0.3,0.3,-0.3,3,74,2,0,57,Matches,aa54ec6f
1665,José María Giménez,uy URU,DF,Atletico Madrid,La Liga,27,1995,26.9,1183,1333,88.7,24083,9951,373,405,92.1,624,665,93.8,171,236,72.5,1,0.6,0.2,+0.4,7,70,0,0,63,Matches,f0da930c
1666,Mariano,do DOM,FW,Real Madrid,La Liga,28,1993,1.7,32,41,78.0,426,81,25,30,83.3,5,7,71.4,2,2,100.0,0,0.4,0.7,-0.4,1,3,0,0,2,Matches,5c4dc0ff
1667,Pablo Marín,es ESP,MFFW,Real Sociedad,La Liga,19,2003,4.0,128,168,76.2,1809,362,78,92,84.8,36,48,75.0,9,12,75.0,0,0.8,0.4,-0.8,6,9,2,0,15,Matches,a83c19cf
1668,Răzvan Marin,ro ROU,MF,Empoli,Serie A,26,1996,28.2,1260,1594,79.0,23304,8229,537,575,93.4,490,586,83.6,187,338,55.3,4,4.2,4.5,-0.2,56,113,30,7,118,Matches,7fac99d4
1669,Diego Mariño,es ESP,GK,Almeria,La Liga,32,1990,0.5,7,8,87.5,261,204,0,0,,4,4,100.0,3,4,75.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,d9235a45
1670,Guillermo Maripán,cl CHI,DF,Monaco,Ligue 1,28,1994,24.0,1015,1162,87.3,21435,7180,264,293,90.1,600,655,91.6,135,180,75.0,0,0.1,0.3,-0.1,2,62,2,0,68,Matches,d9764034
1671,Marlon,br BRA,DF,Monza,Serie A,26,1995,17.7,950,1029,92.3,17131,5816,363,390,93.1,509,534,95.3,66,83,79.5,0,0.3,0.5,-0.3,1,72,5,2,63,Matches,cdf65d12
1672,Omar Marmoush,eg EGY,FW,Wolfsburg,Bundesliga,23,1999,16.4,299,458,65.3,4423,987,161,233,69.1,99,136,72.8,21,36,58.3,1,1.2,1.4,-0.2,11,29,14,1,51,Matches,0e0102eb
1673,Marquinhos,br BRA,MF,Arsenal,Premier League,19,2003,0.0,2,3,66.7,34,5,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,59878425
1674,Marquinhos,br BRA,DF,Paris Saint Germain,Ligue 1,28,1994,30.2,2068,2175,95.1,35716,12062,835,864,96.6,1045,1077,97.0,136,164,82.9,0,0.5,1.3,-0.5,9,104,3,0,99,Matches,d5f2f82b
1675,Luca Marrone,it ITA,DF,Monza,Serie A,32,1990,1.5,78,84,92.9,1371,634,34,35,97.1,39,41,95.1,5,8,62.5,0,0.0,0.0,0.0,0,0,0,0,4,Matches,ea468ea8
1676,Eric Martel,de GER,MF,FC Cologne,Bundesliga,20,2002,22.4,695,888,78.3,11692,2691,307,360,85.3,321,385,83.4,48,84,57.1,1,0.8,1.3,+0.2,7,50,8,4,72,Matches,92a16062
1677,Roger Martí,es ESP,FW,Elche,La Liga,31,1991,7.3,118,160,73.8,1447,357,72,82,87.8,22,32,68.8,7,13,53.8,1,0.7,0.4,+0.3,10,7,3,2,7,Matches,0ae4e09a
1678,Roger Martí,es ESP,FW,Cadiz,La Liga,31,1991,7.1,92,129,71.3,1031,125,66,84,78.6,18,25,72.0,1,2,50.0,0,0.5,0.2,-0.5,4,3,1,0,5,Matches,0ae4e09a
1679,Anthony Martial,fr FRA,FW,Manchester United,Premier League,26,1995,10.9,263,328,80.2,3259,910,173,198,87.4,61,73,83.6,9,14,64.3,2,1.4,1.4,+0.6,12,14,13,0,35,Matches,8b788c01
